Episode,Metrics/Avg_EndToEnd_Delay_ms,Metrics/SLA_Success_Rate,Metrics/Load_Variance,Metrics/Total_Cost,Metrics/AI_Instance_Thrashing,Metrics/Truncated_Actions,Rewards/R_base,Rewards/Penalty_SLA,Rewards/Penalty_Smoothness,Rewards/Penalty_Intent,CMDP/Dynamic_Lambda_SLA,Total_Reward,Loss/Actor,Loss/Critic,Loss/Entropy,Loss/Approx_KL
411,2663.172,0.255859375,0.050352532,45.63515648856992,449.0,260.0,65.0447208178406,-51.41234025379095,-22.44999999999999,-13.0,0.5468896599268793,-29.596256,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
412,1640.185,0.431640625,0.023557499,42.32734398654429,204.0,172.0,84.74996430765596,-39.31880990161375,-10.200000000000003,-8.600000000000005,0.5476121433681925,6.4602904,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
413,990.798,0.576171875,0.054813936,45.62421902635833,375.0,222.0,87.75799931026897,-29.135910574811856,-18.749999999999996,-11.1,0.5472871492222711,-5.158096,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
414,1302.8741,0.486328125,0.048387006,47.89140652335482,378.0,159.0,79.98907754469971,-35.277730601676,-18.9,-7.95,0.546672024007527,-5.4896593,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
415,3308.5034,0.203125,0.05506755,51.16406276205089,431.0,253.0,63.48722266709341,-55.14540272071969,-21.549999999999983,-12.649999999999995,0.5471947538309095,-31.118061,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
416,2206.4907,0.29296875,0.05334005,54.78984404442599,432.0,76.0,65.43494764068096,-48.974533944214656,-21.59999999999999,-3.8000000000000007,0.5484324146126757,-16.748102,-0.07860772274434566,1.9242326021194458,-64.41551222801209,0.036187008
417,1634.1146,0.611328125,0.047387123,53.29531280405354,340.0,81.0,83.51067277184359,-26.79051878080293,-17.000000000000007,-4.05,0.548309409171746,11.622274,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
418,1451.9061,0.56640625,0.05558207,47.90312525536865,339.0,199.0,79.98533700903526,-29.768088620184113,-16.95000000000001,-9.950000000000001,0.5474782513418402,-1.8257757,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
419,3817.3215,0.15234375,0.05066344,46.54921901546186,294.0,129.0,60.17013354652163,-58.767595301014,-14.700000000000012,-6.450000000000002,0.5480371207467627,-19.478037,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
420,3375.4702,0.19140625,0.04346379,55.09453155036317,357.0,109.0,57.93868499503145,-56.19883690287968,-17.850000000000005,-5.450000000000002,0.5497641206020087,-22.472431,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
421,3341.3933,0.103515625,0.03149179,49.412500265287235,332.0,320.0,63.053069553037474,-62.607821858440786,-16.600000000000005,-16.0,0.5515855582731056,-31.300709,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
422,1439.4376,0.419921875,0.030743536,41.072656489384826,282.0,282.0,81.51280495733502,-40.43895053257983,-14.100000000000003,-14.099999999999994,0.5527466286225448,-7.498298,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
423,1582.7473,0.501953125,0.06379359,49.28671903180657,432.0,204.0,73.27977813127335,-34.55222126494396,-21.600000000000005,-10.200000000000001,0.5525595530049826,-15.334544,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
424,3369.9072,0.423828125,0.04618698,46.768750281538814,455.0,151.0,63.16488956683375,-40.03113241999844,-22.749999999999993,-7.550000000000003,0.5523828988418088,-20.359447,-0.0641987201408483,2.0832056917250155,-63.37192692756653,0.04690788
425,1083.203,0.677734375,0.04948864,56.193750294158235,342.0,94.0,87.0159406235419,-22.168615066683973,-17.09999999999999,-4.700000000000001,0.5517484373533857,14.064993,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
426,1787.7894,0.31640625,0.028066399,44.63437525439076,279.0,124.0,80.1466704260433,-47.71267011099046,-13.950000000000006,-6.200000000000002,0.5513520453203762,-0.053622365,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
427,1922.324,0.421875,0.050522506,44.408593990898225,242.0,260.0,73.87871952106654,-40.2060814821714,-12.100000000000003,-12.999999999999998,0.55175051999725,-6.5363374,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
428,3495.7278,0.263671875,0.029831277,49.943750254111364,261.0,256.0,68.15324160943665,-51.437078928729804,-13.050000000000002,-12.799999999999997,0.5525533844714439,-17.499899,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
429,1000.89246,0.509765625,0.046961278,49.29062528326176,289.0,128.0,84.55728105629164,-34.05287888664237,-14.450000000000005,-6.400000000000001,0.5526203947537607,7.676926,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
430,1544.4292,0.439453125,0.05102386,53.02578152803471,390.0,88.0,79.0313567516846,-39.06800301717531,-19.500000000000004,-4.400000000000001,0.5525036382646648,-3.0955877,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
431,4505.5415,0.083984375,0.031258218,48.842968987941276,352.0,227.0,59.61540202221482,-64.21579254682837,-17.60000000000001,-11.349999999999996,0.5535594632568115,-31.004084,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
432,3888.2537,0.171875,0.025909925,42.86718772153836,285.0,319.0,62.47195337030233,-58.20891420765474,-14.250000000000004,-15.949999999999998,0.5556430795981555,-28.320198,-0.059086661943001675,1.933673795312643,-63.85181188583374,0.03860218
433,1044.0178,0.47265625,0.04649561,59.52500027953647,284.0,99.0,81.88772769170285,-36.87588837690006,-14.199999999999996,-4.950000000000001,0.5562708886600529,8.903155,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
434,813.92865,0.7578125,0.040576264,45.91406276554335,320.0,154.0,93.39967324619923,-16.73868028147719,-16.0,-7.700000000000002,0.5550761478745049,16.82304,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
435,1374.1277,0.380859375,0.04177295,51.0570315134828,295.0,224.0,79.04448814725369,-43.305027363999905,-14.749999999999996,-11.200000000000001,0.55411995585244,-7.3961263,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
436,907.5245,0.705078125,0.03984161,48.01796899543842,313.0,191.0,91.28370027321064,-20.442510182409833,-15.65000000000001,-9.549999999999999,0.5535039163682631,11.629129,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
437,2195.7812,0.404296875,0.052445587,47.3648440419347,358.0,110.0,72.78623968791254,-41.479561143016085,-17.9,-5.500000000000001,0.5527666520007202,-6.587314,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
438,890.4127,0.673828125,0.04746572,48.360937769757584,412.0,135.0,91.53618516042769,-22.599034422225902,-20.59999999999999,-6.750000000000003,0.5522576861634713,5.181176,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
439,2088.2336,0.333984375,0.030554662,51.4914064987679,348.0,279.0,72.25962515806309,-46.389231761089114,-17.4,-13.949999999999996,0.5517392896719393,-18.940626,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
440,341.06268,0.84765625,0.048523646,47.19218772184104,351.0,254.0,99.49006826771819,-10.373675373930007,-17.55,-12.700000000000003,0.5508066200766223,10.913979,-0.07153269920963794,1.6828423723578454,-63.08873457908631,0.036127813
441,2247.36,0.494140625,0.027707266,51.47500027832575,269.0,140.0,75.73527927311237,-34.99813412705672,-13.45,-7.0000000000000036,0.5495506089240686,3.7991114,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
442,3333.068,0.171875,0.045017365,49.84921901480993,251.0,187.0,65.05277375135964,-57.6997217052294,-12.550000000000004,-9.350000000000001,0.5499592861869451,-17.442513,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
443,3027.054,0.189453125,0.057937164,55.74296899785986,469.0,237.0,58.614957571419566,-56.53523695117818,-23.449999999999996,-11.850000000000003,0.55149288529886,-33.386787,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
444,2477.3308,0.423828125,0.03363398,49.93671904428629,284.0,159.0,70.54159751153709,-40.07270907057007,-14.200000000000005,-7.950000000000002,0.5524993934950992,-4.3006325,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
445,1969.1473,0.333984375,0.036010634,47.93281276279595,300.0,240.0,74.85177910080235,-46.46456667931701,-15.000000000000009,-11.999999999999998,0.5529856804544798,-13.522553,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
446,1992.3701,0.30859375,0.027917273,48.26953152596252,268.0,242.0,76.56969454644785,-48.33407283583237,-13.400000000000004,-12.1,0.5535324975104938,-11.003066,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
447,2210.5881,0.29296875,0.03364426,47.37265651655616,274.0,199.0,74.52439592163377,-49.50994345544325,-13.700000000000008,-9.950000000000003,0.5545134306685063,-9.872379,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
448,922.39734,0.599609375,0.048998065,48.6812502425164,349.0,127.0,85.28093373696835,-27.785074992162215,-17.45000000000001,-6.3500000000000005,0.5544206629050042,7.3189716,-0.059220484260004015,2.0488174445927143,-63.412452936172485,0.032580324
449,2870.1543,0.19921875,0.052031532,50.0718752683606,334.0,126.0,64.81912987385408,-56.1602404493372,-16.70000000000001,-6.3000000000000025,0.5546509538261215,-17.219572,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
450,3678.3733,0.232421875,0.014917128,54.896875265054405,250.0,172.0,63.59029843234692,-53.97462118566777,-12.500000000000002,-8.600000000000001,0.5559976903644902,-15.509549,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
451,1420.9283,0.470703125,0.0473578,47.793750253273174,322.0,199.0,79.3371124088698,-37.04638054023496,-16.1,-9.95,0.5564962944612608,-3.9806495,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
452,1770.5243,0.357421875,0.040360954,51.950781503051985,331.0,175.0,75.8502147278376,-45.13204834535839,-16.55,-8.750000000000002,0.5565646496556551,-8.714421,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
453,1114.302,0.66796875,0.034602493,47.16640648926841,301.0,368.0,92.6693420418344,-23.203282644240385,-15.050000000000006,-18.4,0.5561918404654578,-2.3738444,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
454,5148.809,0.177734375,0.03415382,47.23281273373868,246.0,177.0,59.12023563161095,-57.85314697066852,-12.299999999999997,-8.850000000000001,0.556264264919808,-20.555887,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
455,1083.5039,0.673828125,0.040840518,49.88593776023481,355.0,227.0,88.87129918940646,-22.729372399078553,-17.75000000000001,-11.350000000000001,0.5563051472279278,1.4677554,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
456,2733.0247,0.1328125,0.03384735,48.87734403688228,277.0,203.0,65.40478402442527,-61.05219285430833,-13.850000000000005,-10.150000000000002,0.5563839406720557,-21.707636,-0.07779498839518055,1.5029778957366944,-63.144411182403566,0.03930252
457,3371.0972,0.27734375,0.049561013,54.16875026281923,336.0,133.0,60.61270565838356,-50.89458227310623,-16.8,-6.650000000000003,0.5578790365355314,-17.739822,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
458,3850.1165,0.33984375,0.04051563,50.8796877526911,289.0,209.0,60.44918782487638,-46.544132542069704,-14.450000000000005,-10.450000000000001,0.558693503324536,-17.173243,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
459,483.34296,0.75390625,0.056308094,52.38750028098002,358.0,70.0,93.20749792701959,-17.147598395039598,-17.9,-3.5000000000000004,0.5580854928787343,21.545376,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
460,470.46616,0.794921875,0.037884258,51.97890655655647,290.0,41.0,98.01169030405966,-14.191698629188016,-14.500000000000004,-2.05,0.5559127944209643,36.743103,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
461,3184.586,0.19921875,0.063524745,48.67578149941983,380.0,157.0,58.993473773870676,-56.22200684802126,-19.000000000000014,-7.850000000000003,0.5552671047761373,-24.739208,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
462,3890.5483,0.091796875,0.04987823,51.56171898607863,364.0,264.0,58.34837533308417,-64.06193668588166,-18.200000000000006,-13.200000000000003,0.5571585376008001,-33.285538,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
463,4235.825,0.146484375,0.04218119,54.31015654216753,350.0,65.0,58.03965655873704,-60.3870442297727,-17.499999999999993,-3.2500000000000013,0.5592880503660185,-21.359804,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
464,5602.022,0.1484375,0.028739054,48.77109402505448,315.0,223.0,59.28865471371905,-60.48190385384748,-15.750000000000004,-11.150000000000002,0.5611018717036489,-26.599356,-0.07642072741873562,1.253586506843567,-63.00609455108643,0.050145082
465,3969.2002,0.400390625,0.04430211,47.66484403266804,281.0,127.0,64.50109220481397,-42.459029980865104,-14.049999999999995,-6.350000000000003,0.5621556295408888,-7.017018,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
466,2515.8806,0.359375,0.047875572,50.750781526381616,382.0,80.0,70.29186018096274,-45.40250936840924,-19.099999999999994,-4.0,0.5623386436022514,-9.974596,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
467,1883.0767,0.556640625,0.049759388,49.65703150309855,306.0,220.0,78.64269590533175,-31.289189622830357,-15.300000000000006,-11.000000000000002,0.5622773120310888,-3.2099996,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
468,2753.8245,0.203125,0.03581472,49.12343774503097,348.0,249.0,66.60968042694726,-56.648008248297636,-17.400000000000006,-12.450000000000001,0.5623784760646816,-23.773994,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
469,709.9033,0.826171875,0.04515417,47.649218992271926,364.0,117.0,96.07505277734631,-12.354437547032546,-18.200000000000003,-5.850000000000001,0.5621813227610094,19.443613,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
470,2110.85,0.388671875,0.046514906,53.74375028372742,480.0,149.0,70.6260998081531,-43.18911051446052,-23.999999999999986,-7.450000000000004,0.5609125650550753,-18.903904,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
471,2910.6833,0.22265625,0.054409754,45.09843776922207,378.0,126.0,66.28480346299253,-55.181435709375435,-18.90000000000001,-6.300000000000001,0.5615566505487074,-19.241636,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
472,2309.289,0.267578125,0.046457063,53.135937790735625,386.0,78.0,67.27430928459529,-52.04856550939686,-19.29999999999999,-3.9000000000000004,0.5626280811672029,-14.97345,-0.05940890396013856,2.939819995313883,-63.47093319892883,0.031366706
473,1434.5857,0.646484375,0.03378777,47.47578149923356,400.0,220.0,82.04723241581038,-24.878929823288754,-20.00000000000001,-11.000000000000002,0.5624583930472401,-6.0333915,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
474,748.3162,0.681640625,0.037235882,48.939062786172144,249.0,177.0,91.16176504625993,-22.417118521716237,-12.450000000000001,-8.850000000000003,0.5611046540663835,17.712515,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
475,1798.6157,0.529296875,0.029613093,46.51796897657914,276.0,329.0,83.5133051317931,-33.206685412905095,-13.799999999999995,-16.45,0.5600937250839959,-8.018639,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
476,2785.9568,0.205078125,0.03837434,47.59921896579908,441.0,316.0,65.25902812284481,-56.30654148446895,-22.05,-15.799999999999995,0.5602127277649827,-33.955585,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
477,784.8298,0.794921875,0.04494344,50.229687780258246,265.0,190.0,93.62603981563595,-14.175642481794606,-13.250000000000002,-9.5,0.5598516456546749,20.896193,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
478,3005.529,0.283203125,0.04542186,49.80625024274923,335.0,161.0,62.958290768333065,-50.60185693744948,-16.750000000000004,-8.050000000000002,0.5590808301112979,-17.804249,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
479,927.31134,0.580078125,0.055508733,46.13593775569461,290.0,259.0,88.33028118364766,-29.395718568200735,-14.500000000000004,-12.949999999999996,0.5591333841401064,1.7322954,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
480,2266.547,0.373046875,0.046234813,50.54140649276087,300.0,246.0,72.24116878333845,-44.24875531977098,-15.0,-12.299999999999997,0.5589980916594037,-13.691788,-0.07351878224872052,1.4518641144037248,-64.0753041267395,0.035462745
481,2487.7878,0.27734375,0.05334234,41.864843997114804,393.0,258.0,68.45268402057883,-51.039122338756464,-19.649999999999995,-12.899999999999999,0.559538884879055,-24.551119,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
482,2171.3853,0.37890625,0.049699366,51.57656277890783,360.0,86.0,72.48307647932671,-43.872270233123,-18.000000000000004,-4.300000000000001,0.5603286073265384,-5.922321,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
483,2522.9722,0.57421875,0.027280953,51.02109400549671,279.0,231.0,78.01690340496185,-30.07693068276519,-13.950000000000003,-11.55,0.559771430276006,0.37502465,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
484,3382.0627,0.263671875,0.041259233,50.210156529035885,385.0,123.0,67.23304615044559,-52.07320376435853,-19.249999999999996,-6.150000000000001,0.5597899016185581,-17.746878,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
485,3276.4016,0.41796875,0.04592472,48.34140651213238,386.0,166.0,62.27028531870019,-41.04423732885537,-19.300000000000004,-8.300000000000002,0.5604841428770525,-17.951363,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
486,1539.3799,0.451171875,0.036697395,50.26718779804651,412.0,149.0,76.06317724438865,-38.70982068990012,-20.6,-7.450000000000003,0.5605944943142329,-10.064903,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
487,463.9389,0.81640625,0.049047858,54.66953154472867,385.0,128.0,94.10872173472123,-12.732862795555693,-19.250000000000004,-6.400000000000002,0.5592657283265947,15.340153,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
488,2501.9636,0.41796875,0.05365129,51.828906529641245,378.0,102.0,68.41638064570809,-40.86920469260349,-18.899999999999995,-5.1000000000000005,0.5579409059602377,-9.31677,-0.07501831831177697,1.6144667953252791,-62.708447551727296,0.039902218
489,774.2338,0.751953125,0.03798468,52.98281277937349,288.0,168.0,92.77937914464668,-17.21515044778675,-14.400000000000006,-8.400000000000004,0.5568417896195152,18.24504,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
490,2259.4465,0.498046875,0.043963514,48.800000245915726,332.0,326.0,78.02102805825439,-35.14959374560682,-16.600000000000005,-16.299999999999994,0.5557930552406802,-15.390373,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
491,1859.5747,0.3203125,0.045869425,49.04140654200455,350.0,170.0,74.39218509187651,-47.711160274106376,-17.500000000000007,-8.5,0.5559598198514706,-12.784979,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
492,1291.5928,0.380859375,0.036780514,48.167969009431545,282.0,251.0,83.10108551283182,-43.552007048924466,-14.100000000000003,-12.55,0.5564300594428245,-8.027793,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
493,2011.4966,0.59765625,0.042054076,49.900000270456076,366.0,113.0,77.68934931818812,-28.09637788066131,-18.3,-5.650000000000001,0.5561050244201686,1.5242379,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
494,1453.293,0.55078125,0.029646914,43.76406276610214,242.0,193.0,83.99110388973686,-31.3253839385506,-12.1,-9.65,0.5551963935669187,7.3539953,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
495,2489.0237,0.30859375,0.041935246,42.33984400861664,405.0,188.0,68.92623519651514,-48.46181298183394,-20.250000000000004,-9.4,0.5551827015683236,-20.50469,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
496,1558.2118,0.357421875,0.042019166,48.9062502682209,290.0,223.0,77.47090580769408,-45.09042962032155,-14.500000000000004,-11.15,0.5560830937750602,-8.464625,-0.06640103112440557,1.6017677046358585,-64.1404356956482,0.03504692
497,3607.7507,0.201171875,0.036375027,54.58984400279587,344.0,245.0,58.03020014557581,-56.222405696626595,-17.200000000000003,-12.250000000000004,0.5568276109703693,-28.73932,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
498,3096.6309,0.220703125,0.043118384,52.80468778300565,365.0,169.0,63.073038746474055,-54.9967167815907,-18.250000000000007,-8.450000000000003,0.5583061947945336,-21.247555,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
499,707.89996,0.640625,0.02282064,50.54843778477516,240.0,101.0,91.6080553136504,-25.118483369391175,-12.000000000000004,-5.05,0.5583551479802676,25.020508,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
500,1183.0393,0.37890625,0.02298282,49.575781524239574,268.0,166.0,85.1481555535025,-43.806359827227936,-13.400000000000007,-8.300000000000002,0.557987976421622,2.8403919,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
501,2019.6248,0.51171875,0.029488683,45.9226565422141,238.0,111.0,80.88819949218079,-34.37750282620435,-11.899999999999999,-5.550000000000002,0.5579311909321544,13.240529,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
502,391.56552,0.810546875,0.019271571,51.516406540817115,210.0,137.0,99.56761841569296,-13.113041185819991,-10.500000000000002,-6.850000000000002,0.5563050059367332,36.58962,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
503,3097.0762,0.16015625,0.04594643,51.932031515811104,431.0,130.0,61.25699175452301,-59.053430855773215,-21.54999999999999,-6.5000000000000036,0.5559206044321,-26.829992,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
504,2593.646,0.341796875,0.034724448,46.777343992784154,301.0,402.0,71.80594775365903,-46.29285107757349,-15.050000000000004,-20.099999999999994,0.5571566305777744,-23.160347,-0.05797568476991728,1.8634563215076922,-63.11072850227356,0.037007704
505,1500.8708,0.373046875,0.04513515,52.45156275492627,376.0,256.0,75.65478915957868,-44.03878709127781,-18.8,-12.799999999999997,0.5575244192741501,-17.852655,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
506,1801.03,0.3359375,0.04668446,52.6515627958579,391.0,172.0,71.58777532527614,-46.77940242622924,-19.549999999999994,-8.600000000000003,0.5581068939858418,-16.006042,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
507,1247.4755,0.427734375,0.041132048,48.93359401304042,307.0,160.0,83.00780485258002,-40.319101746055225,-15.349999999999994,-8.000000000000002,0.5585106169087805,0.24511838,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
508,2315.0002,0.400390625,0.039179083,51.39921903068898,317.0,165.0,72.07469862895202,-42.267390441778815,-15.850000000000014,-8.250000000000002,0.5585797977688086,-6.9116015,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
509,1376.297,0.359375,0.05050626,52.12187527446076,333.0,120.0,77.44891064628358,-45.1914140392016,-16.650000000000006,-6.000000000000003,0.5588973216615193,-4.501927,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
510,2034.6389,0.62890625,0.037895676,46.65156277164351,212.0,61.0,83.43019805710541,-26.066402504176242,-10.600000000000009,-3.05,0.5586928887336494,27.155397,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
511,1950.8749,0.3203125,0.039151356,52.909375301445834,393.0,154.0,70.6733648658944,-47.878824975579484,-19.649999999999984,-7.700000000000003,0.558093504656008,-16.4871,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
512,2863.9473,0.197265625,0.04229441,51.9710940347868,397.0,128.0,64.1558431993201,-56.75504430739686,-19.85000000000001,-6.400000000000001,0.5593058793071223,-21.761904,-0.05600841689156368,3.14700835570693,-63.00073742866516,0.027386209
513,3796.0376,0.212890625,0.04475247,47.52265651879134,368.0,189.0,61.21692155482469,-55.78653828637748,-18.400000000000006,-9.450000000000005,0.5606816800340512,-25.519796,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
514,823.17334,0.732421875,0.04822164,49.407812779187225,351.0,165.0,91.31161939219517,-18.627101125591917,-17.550000000000015,-8.250000000000002,0.560513483221572,9.770288,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
515,4289.5566,0.064453125,0.043458503,48.93281278561335,386.0,240.0,58.06678165569591,-66.43416739960826,-19.3,-12.0,0.560591130930571,-34.439987,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
516,1230.5588,0.53515625,0.046181504,51.95390653499635,370.0,184.0,81.88442289293407,-32.79610431281474,-18.499999999999986,-9.200000000000003,0.5615348907545115,-4.6838264,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
517,3053.198,0.265625,0.030134758,44.91875025385525,253.0,204.0,72.0410950533407,-52.14349613874041,-12.65000000000001,-10.200000000000003,0.561515306539349,-10.515635,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
518,2166.5137,0.376953125,0.047229495,53.57812526170164,439.0,231.0,68.61406935125278,-44.14300761797453,-21.950000000000006,-11.549999999999999,0.5623382912493051,-22.76171,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
519,1485.4468,0.5859375,0.061125994,46.48671899101464,397.0,234.0,82.46466350350339,-29.22355845652783,-19.85,-11.7,0.5621145800599441,-7.838962,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
520,2859.7717,0.32421875,0.05973262,49.034375248942524,379.0,296.0,68.07242151491971,-47.93337421465055,-18.949999999999996,-14.799999999999999,0.5618955969515526,-25.537449,-0.07555394533555955,2.100601711124182,-63.6206910610199,0.037741896
521,683.4272,0.67578125,0.028021434,40.233594016812276,246.0,270.0,96.48079838866359,-22.81970312684926,-12.3,-13.500000000000004,0.5613939985664754,12.710878,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
522,1647.5673,0.359375,0.039878014,50.443750270060264,258.0,79.0,77.86039045453894,-45.339981876411564,-12.900000000000007,-3.9500000000000006,0.5607220205258473,4.9534674,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
523,853.9616,0.72265625,0.036704637,52.800000277813524,380.0,161.0,91.40054630522255,-19.362942471260464,-19.000000000000007,-8.050000000000002,0.5601133580087974,9.375288,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
524,467.84714,0.7734375,0.0514411,48.90234403888462,397.0,162.0,95.00187954124935,-15.601920277587423,-19.849999999999994,-8.1,0.5580454391001164,10.529748,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
525,531.9687,0.828125,0.026972465,49.5250002638204,244.0,239.0,99.0079345826266,-11.991068514815122,-12.200000000000001,-11.950000000000003,0.5556038521193171,22.3155,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
526,1088.3232,0.537109375,0.029842552,47.22968775208574,229.0,309.0,87.70353817616757,-32.34453759020888,-11.450000000000003,-15.450000000000001,0.5540243674967718,0.17093998,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
527,2235.138,0.447265625,0.04300477,46.5976565189776,389.0,224.0,74.93258152366528,-38.52237121305015,-19.44999999999999,-11.2,0.5538735758265794,-14.110391,-0.07538877499755472,1.5114435985684396,-63.32021236419678,0.036739983
